request_datetime,response_datetime,event_id,account_id,branch_code,amount,jenis_mutasi,nomor_referensi,nomor_referensi_fwd,keterangan,amount_debit,amount_credit
2024-07-30 10:21:51.992565,2024-07-30 10:21:52.286817,7527b438-efdf-4604-8bbd-2bd6bb64c3e6,8885096365,011,10000.0000,D,e2f34ace-8308-4b7e-ab48-8fe25e8040e8,BCA710797384,MBSTRF 8885096365(ESTER CARO) to 8885097355(ESTER CARO) -  ,10000.0000,
2024-07-30 10:20:08.201034,2024-07-30 10:20:08.472955,439fdb01-c614-441a-a9b6-623b75ddf2ad,8885096365,011,10000.0000,D,f4e91021-c5af-4c16-9cb8-00f67083e5d0,BCA603257222,MBSTRF 8885096365(ESTER CARO) to 8885097355(ESTER CARO) -  ,10000.0000,
2024-07-30 10:20:08.201034,2024-07-30 10:20:08.472955,439fdb01-c614-441a-a9b6-623b75ddf2ad,8885097355,011,10000.0000,C,f4e91021-c5af-4c16-9cb8-00f67083e5d0,BCA603257222,MBSTRF 8885096365(ESTER CARO) to 8885097355(ESTER CARO) -  ,,10000.0000
2024-07-30 10:11:38.646284,2024-07-30 10:11:38.921119,e5889d70-ea41-4000-8ff3-cdf5dce86247,8887724741,888,5808958.2800,D,ab272aef-6c73-44c8-8b67-da49ac1e1caa,BCA093877249,Lunas 30-07-2024 8887853193,5808958.2800,
2024-07-30 10:11:14.424624,2024-07-30 10:11:14.748840,30cbb00e-8020-46cb-ac80-334b0301738a,8885096365,011,1000000.0000,D,a4721116-34ec-45df-bdc0-116013f33be3,BCA071906463,MBSTRF 8885096365(ESTER CARO) to 815131677(ESTER CARO) - Time Deposit Initial Fund,1000000.0000,
2024-07-29 23:44:35.781676,2024-07-29 23:44:52.210524,5a147c4c-f45a-401f-b313-dc2849c08a87,8887604950,888,8000000.0000,D,1fc8ec14-3f31-4286-8809-a1da07b38c2e,BCA817826068,monthly,8000000.0000,
2024-07-29 20:25:59.697086,2024-07-29 20:26:00.078812,300a88b2-3e95-4507-8d06-f49b538fb31d,8887724741,888,1450118.7300,D,a4ffd798-b386-415a-a813-294206b8b13a,BCA555853671,Angsuran per Bulan 09-03-2025 8887853193,1450118.7300,
2024-07-29 20:25:58.464140,2024-07-29 20:25:58.823138,3eb10434-e1e8-47fd-96e7-e7dfe71e9099,8887553801,888,739482.3100,D,9c228687-22f2-4e0b-a410-c3d365b5aad4,BCA555620233,Angsuran per Bulan 07-03-2025 8887853441,739482.3100,
2024-07-29 20:25:58.334528,2024-07-29 20:25:58.732511,ef12a834-e7f5-4c99-9ad0-16206713800f,8887836941,003,729180.2100,D,5cf3cb1a-f0bb-41c4-b898-8ed08df0226c,BCA555912682,Angsuran per Bulan 09-03-2025 8887853151,729180.2100,
2024-07-29 20:25:58.207372,2024-07-29 20:25:58.548790,533834cd-be9d-422d-a06c-77342b9677a3,8887553801,888,737421.8900,D,fd8b4a30-677f-444d-8128-fc6e5f3efa40,BCA555892059,Angsuran per Bulan 06-03-2025 8887853441,737421.8900,
2024-07-29 20:25:57.882503,2024-07-29 20:25:58.187885,a324eab0-224f-42d0-94d7-2de3cb50a1f7,8887836941,003,733301.0500,D,8a45a786-4827-4109-81f7-ef60851f85e1,BCA555632736,Angsuran per Bulan 11-03-2025 8887853151,733301.0500,
2024-07-29 19:12:59.480254,2024-07-29 19:12:59.752200,93e148ee-6e6f-4771-9a00-579916a1b127,8887724741,888,1450118.7300,D,48ad89da-b22e-4339-92a1-2d6344f5ed95,BCA178047767,Angsuran per Bulan 08-02-2025 8887853193,1450118.7300,
2024-07-29 19:12:43.501656,2024-07-29 19:12:43.769362,2b8e6d2d-6c4c-49e7-a109-32d26c52ea21,8887836941,003,725059.3700,D,224a53eb-70aa-4375-b149-e54b2480d519,BCA161843372,Angsuran per Bulan 07-02-2025 8887853151,725059.3700,
2024-07-29 19:09:25.209448,2024-07-29 19:09:25.510195,8ad553f5-8d7b-4528-ad05-84dd0eede8eb,8887553801,888,725059.3700,D,0e3da8a6-8b0b-4730-a835-8bb08ae4c6b2,BCA962996753,Angsuran per Bulan 28-01-2025 8887853441,725059.3700,
2024-07-29 18:01:56.086622,2024-07-29 18:02:07.261837,527faee6-d46b-49a0-91e8-a4c393eab99f,8887859380,888,10000.0000,C,6ed03d30-5869-43df-980b-67579191ceb6,BCA913627177,MBSTRF 0010465938(FLORENCIA ) to 8887859380(FLORENCIA ) -  ,,10000.0000
2024-07-29 17:37:39.789373,2024-07-29 17:37:40.134770,2ded133f-5958-4373-a033-2371d728cdeb,8887724741,888,1450118.7300,D,3e61542f-e91a-4abc-94b6-844d9d2ddd54,BCA458240104,Angsuran per Bulan 08-01-2025 8887853193,1450118.7300,
2024-07-29 17:37:23.612237,2024-07-29 17:37:23.874343,eb74ab0c-31a1-429f-b803-18b22c2968cb,8887836941,003,725059.3700,D,b9a3638f-8ab0-47ff-b403-3057e5ddc546,BCA442134050,Angsuran per Bulan 07-01-2025 8887853151,725059.3700,
2024-07-29 17:34:04.183765,2024-07-29 17:34:04.449061,072f2a03-44aa-4ab2-a7b7-785085ed63d7,8887553801,888,725059.3700,D,9dd9bbc1-c19a-4981-b6e9-c411c24ffd36,BCA241962970,Angsuran per Bulan 28-12-2024 8887853441,725059.3700,
2024-07-29 16:48:21.148338,2024-07-29 16:48:21.435047,f6043a4c-5662-4621-87fa-ca2953699738,8887724741,888,1450118.7300,D,e60fef87-d361-4ef7-9a3e-5f3219bdd75a,BCA499549020,Angsuran per Bulan 08-12-2024 8887853193,1450118.7300,
2024-07-29 16:48:02.935693,2024-07-29 16:48:03.195054,5509b055-2606-4926-a8b7-3a58ba779b67,8887836941,003,725059.3700,D,74882d44-c471-4acc-a70d-ed9bb5814f7a,BCA481546143,Angsuran per Bulan 07-12-2024 8887853151,725059.3700,
2024-07-29 16:45:05.588484,2024-07-29 16:45:05.893045,889787a7-1990-4aa2-af24-62187de459df,8887553801,888,725059.3700,D,c1c17048-8b36-4f4a-8355-dfeb357d5ebd,BCA303412321,Angsuran per Bulan 28-11-2024 8887853441,725059.3700,
2024-07-29 15:24:40.260073,2024-07-29 15:24:40.522499,6a937bbc-ad00-4907-a52f-e6566da1cd8f,8885096365,011,25000000.0000,C,729ee60a-ef4f-444c-a11d-e93e69851edd,BAR01722241466495868,BAR/8885101645/ESTER CAROLINE DWIWIJAYA,,25000000.0000
2024-07-29 15:12:36.265376,2024-07-29 15:12:36.536444,aa236f5e-4fbb-4b60-8a5e-5b36ac9378f8,8887688771,004,12000.0000,C,de8512d5-097d-4ffb-83d0-622307e9ecea,BCA753918264,MBSTRF 0010466894(ANDELLA FE) to 8887688771(ZOEVANIA M) -  ,,12000.0000
2024-07-29 15:05:07.079621,,c237b023-a352-4412-981b-602d3449c3a4,8887557109,888,12500.0000,D,b3a2b8c9-6476-4488-b98d-b6ff58173bac,1722240305266001,Monthly Fee,12500.0000,
2024-07-29 14:53:35.844384,2024-07-29 14:53:46.070933,a15978e5-d2b0-4a84-9651-23f910b32639,8885096365,011,100000001.0000,D,70a56b34-e156-41a6-8e22-1034a089b63f,BCA11161871,RTGS OUT - CENAIDJA - BCA BENEFICIARY -  ,100000001.0000,
2024-07-29 14:53:35.844384,2024-07-29 14:53:46.070933,a15978e5-d2b0-4a84-9651-23f910b32639,8885096365,011,30000.0000,D,70a56b34-e156-41a6-8e22-1034a089b63f,BCA11161871,RTGS OUT - CENAIDJA - BCA BENEFICIARY -  ,30000.0000,
2024-07-29 14:34:25.050504,2024-07-29 14:34:25.329414,f524955e-822b-4334-a3a1-8d6880e31d88,8887761040,001,25000.0000,D,56b61b18-838b-4f70-9ef2-34b1b09c75f0,BCA949106613,QR BUBUR GORENG,25000.0000,
2024-07-29 14:32:49.392716,2024-07-29 14:32:49.703037,86c6186b-ee48-4714-a52b-227843e40d9f,8887557109,888,42500.0000,D,d90f2ee9-7785-42b9-a227-8229ac2ddf31,1722238367627001,Monthly Fee,42500.0000,
2024-07-29 14:32:23.595306,2024-07-29 14:32:23.903893,85dcc586-2d70-43e1-bb32-a27b11003ddc,8885096365,011,200000000.0000,C,cde38ed1-2d06-471d-b2b6-e00c1559c0e6,BCA337873137,MBSTRF 0010465342(DEVID KARD) to 8885096365(ESTER CARO) - test buat RTGS,,200000000.0000
2024-07-29 14:30:49.793947,2024-07-29 14:30:50.075113,781a54b0-cc7b-4725-a122-36ebf7020e01,8887710559,888,123000.0000,C,e1554067-9b92-4f53-a3c8-5ef17ca76c96,202407291430450401,Pindah Buku,,123000.0000
2024-07-29 14:21:34.731277,2024-07-29 14:21:34.990957,39a72753-1f17-475a-83f0-3e01776eaaf9,8885066665,888,1591.0000,C,47aa8cf3-4629-47cc-a65e-5a04a1c27432,BCA693703480,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,,1591.0000
2024-07-29 14:21:34.731277,2024-07-29 14:21:34.990957,39a72753-1f17-475a-83f0-3e01776eaaf9,8885118144,888,1591.0000,D,47aa8cf3-4629-47cc-a65e-5a04a1c27432,BCA693703480,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,1591.0000,
2024-07-29 14:15:47.429334,2024-07-29 14:15:47.676388,84e0fcbf-3fe5-47c9-8dfc-3697b5aabb93,8885118144,888,1473.0000,D,60559ca7-0edb-4f13-b309-101135ee1462,BCA346552113,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,1473.0000,
2024-07-29 14:15:47.429334,2024-07-29 14:15:47.676388,84e0fcbf-3fe5-47c9-8dfc-3697b5aabb93,8885066665,888,1473.0000,C,60559ca7-0edb-4f13-b309-101135ee1462,BCA346552113,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,,1473.0000
2024-07-29 14:13:27.521468,2024-07-29 14:13:27.791699,9642a023-47bf-467e-b0ed-d56707ddb211,8887604950,888,25000.0000,D,ae00d6cc-8363-4814-bf14-cf72f1760468,BCA381700863,QR BUBUR GORENG,25000.0000,
2024-07-29 14:12:06.704351,2024-07-29 14:12:06.993081,e27d79ff-5774-43be-910f-b3f9f8d62562,8885096365,011,20000.0000,C,b56dbd78-b218-4aaa-925c-6670ab8bdc46,BCA124578744R,REV Pembelian Token PLN - PLN Prepaid 231001335362,,20000.0000
2024-07-29 14:12:06.704351,2024-07-29 14:12:06.993081,e27d79ff-5774-43be-910f-b3f9f8d62562,8885096365,011,2500.0000,C,b56dbd78-b218-4aaa-925c-6670ab8bdc46,BCA124578744R,REV Pembelian Token PLN - PLN Prepaid 231001335362,,2500.0000
2024-07-29 14:12:06.077031,2024-07-29 14:12:06.379928,faa1c72f-007e-426c-91fa-7e07443ddb16,8885096365,011,2500.0000,D,1092d039-7833-4272-8c72-c8a4fd5224ca,BCA124578744,Pembelian Token PLN - PLN Prepaid 231001335362,2500.0000,
2024-07-29 14:12:06.077031,2024-07-29 14:12:06.379928,faa1c72f-007e-426c-91fa-7e07443ddb16,8885096365,011,20000.0000,D,1092d039-7833-4272-8c72-c8a4fd5224ca,BCA124578744,Pembelian Token PLN - PLN Prepaid 231001335362,20000.0000,
2024-07-29 14:11:35.392917,2024-07-29 14:11:35.703861,9789bad1-2909-467e-a3ef-7c338d77c2ea,8885096365,011,20000.0000,C,b48f1750-4721-4c72-a015-388c81ff4ab5,BCA092799581R,REV Pembelian Token PLN - PLN Prepaid 231001345451,,20000.0000
2024-07-29 14:11:35.392917,2024-07-29 14:11:35.703861,9789bad1-2909-467e-a3ef-7c338d77c2ea,8885096365,011,2500.0000,C,b48f1750-4721-4c72-a015-388c81ff4ab5,BCA092799581R,REV Pembelian Token PLN - PLN Prepaid 231001345451,,2500.0000
2024-07-29 14:11:34.736106,2024-07-29 14:11:35.059090,0011acff-2f4a-46ad-a963-362dbcaa3178,8885096365,011,2500.0000,D,5d0c0484-5a8a-470d-9f20-5441ef40d82a,BCA092799581,Pembelian Token PLN - PLN Prepaid 231001345451,2500.0000,
2024-07-29 14:11:34.736106,2024-07-29 14:11:35.059090,0011acff-2f4a-46ad-a963-362dbcaa3178,8885096365,011,20000.0000,D,5d0c0484-5a8a-470d-9f20-5441ef40d82a,BCA092799581,Pembelian Token PLN - PLN Prepaid 231001345451,20000.0000,
2024-07-29 14:06:50.543236,2024-07-29 14:06:50.806384,5fdb8add-77be-4673-982c-b73800a1d5a7,8887710559,888,123000.0000,C,5560a635-9b91-4d94-8992-bd7ba4c41499,202407291406432591,Pindah Buku,,123000.0000
2024-07-29 13:55:54.904298,2024-07-29 13:55:55.172942,41caf609-aab1-4dc8-81ef-d1987256cb82,8887604950,888,25000.0000,C,eacbbed9-aca2-43fb-97e6-16715c17e8db,BCA927955003R,REVERSAL QR BUBUR GORENG,,25000.0000
2024-07-29 13:55:53.832933,2024-07-29 13:55:54.091871,f5813231-ee12-4581-97a2-e70d9ada064d,8887604950,888,25000.0000,D,1f25490c-26ad-4717-bae4-9fd83f8a588d,BCA927955003,QR BUBUR GORENG,25000.0000,
2024-07-29 13:51:23.706340,2024-07-29 13:51:23.984540,c068ae52-b526-4ae1-a8e1-d354e03e87a7,8887553801,888,25.0000,D,3d2c8a41-662a-413b-99da-2e60f4df6e55,BCA882196249,MBSTRF 8887553801(JOSHUA ALV) to 0010465342(DEVID KARD) - tesssss,25.0000,
2024-07-29 13:50:57.719038,2024-07-29 13:50:58.246780,3139e4cf-e5d8-462e-bbb6-011ae544ec51,8887604950,888,25000.0000,C,56682215-4848-4e4a-b83c-2916000217f8,BCA924043806R,REVERSAL QR BUBUR GORENG,,25000.0000
2024-07-29 13:50:56.948628,2024-07-29 13:51:07.643668,165f2177-1865-4eb8-8cf0-d48757ee996a,8887604950,888,25000.0000,D,9de42848-41b4-41c5-bb01-a47a32517d8e,BCA924043806,QR BUBUR GORENG,25000.0000,
2024-07-29 13:26:07.259751,2024-07-29 13:26:07.526442,512ecfb4-5df2-43e0-a5b7-95d2d85f00f7,8885096365,011,1000000.0000,C,9f5b1546-d923-400d-a38c-f63f7eb44d76,BCA362772915,MBSTRF 815131347(ESTER CARO) to 8885096365(ESTER CARO,,1000000.0000
2024-07-29 13:25:00.360183,2024-07-29 13:25:00.741976,ee75ec26-6ac8-45d2-b16a-a9a4b871d3f6,8887724741,888,1450118.7300,D,d58a38ba-067a-40a0-9d5a-8c79ea2b4881,BCA298790596,Angsuran per Bulan 08-11-2024 8887853193,1450118.7300,
2024-07-29 13:24:43.968159,2024-07-29 13:24:44.243772,0123ff9f-1ad8-482e-b18d-0d85d92f1553,8887836941,003,725059.3700,D,922e2abc-a73f-452d-8454-c3bc77cacd4f,BCA281193937,Angsuran per Bulan 07-11-2024 8887853151,725059.3700,
2024-07-29 13:21:30.588479,2024-07-29 13:21:30.906398,3bbebe12-2a49-4e52-8dbb-9d10814da1ea,8887553801,888,725059.3700,D,1dd0c222-671f-4fdd-bbe0-3d0a0db94482,BCA087866380,Angsuran per Bulan 28-10-2024 8887853441,725059.3700,
2024-07-29 13:17:15.240784,2024-07-29 13:17:15.701204,25aee7b7-ccf6-402a-b3c2-0ecf3f715191,8885096365,011,1000000.0000,D,a754621e-5ba7-45af-b801-39b20b947a24,BCA832490479,MBSTRF 8885096365(ESTER CARO) to 815131347(ESTER CARO) - Time Deposit Initial Fund,1000000.0000,
2024-07-29 13:11:13.431564,2024-07-29 13:11:13.695146,063b5ae1-c7e1-488c-ba6f-878a2eeea700,8885118144,888,1373.0000,D,365be832-4fcb-4747-a925-d113ece9e68d,BCA472582912,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,1373.0000,
2024-07-29 13:11:13.431564,2024-07-29 13:11:13.695146,063b5ae1-c7e1-488c-ba6f-878a2eeea700,8885066665,888,1373.0000,C,365be832-4fcb-4747-a925-d113ece9e68d,BCA472582912,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,,1373.0000
2024-07-29 13:10:26.116828,2024-07-29 13:10:26.479700,89f53dae-185f-4178-94fa-e869be11af0e,8885096365,011,100000.0000,D,581eef1c-8e16-43a5-a583-44e000a3bf03,BCA424784620,MBSTRF 8885096365(ESTER CARO) to 8885131030(ESTER CARO) - Wadiah Initial Fund,100000.0000,
2024-07-29 13:10:03.603137,2024-07-29 13:10:03.904569,4842311f-46f9-42cc-9cd1-1f4af8d0d175,8885096365,011,100000.0000,D,9ed023fa-8fe1-4734-bb15-ea8056086590,BCA402736453,MBSTRF 8885096365(ESTER CARO) to 8885131022(ESTER CARO) - Wadiah Initial Fund,100000.0000,
2024-07-29 13:09:43.311869,2024-07-29 13:09:43.621433,af7a14f3-f703-4b1f-be79-256d1dee5db3,8885096365,011,100000.0000,D,09c3e831-ccb8-44fd-ba99-dd0183407158,BCA378807118,MBSTRF 8885096365(ESTER CARO) to 8885131014(ESTER CARO) - Wadiah Initial Fund,100000.0000,
2024-07-29 12:55:56.496118,2024-07-29 12:55:56.773451,5a97e65f-2ea0-4b6d-b5b0-1d63269d3013,8885096365,011,10000.0000,C,81ade4e3-6420-47ba-bf19-c016a664c87c,BCA554677526R,REV Pembayaran Pascabayar - XL Prioritas 0878123456001,,10000.0000
2024-07-29 12:55:55.767451,2024-07-29 12:55:56.024477,1f6b59a4-2964-483f-bb23-99b62dedd087,8885096365,011,10000.0000,D,ad325af0-8e94-44ec-9e24-05ad0ed44f3e,BCA554677526,Pembayaran Pascabayar - XL Prioritas 0878123456001,10000.0000,
2024-07-29 12:50:30.804169,2024-07-29 12:50:31.129388,e3584205-a92f-496b-8512-0559b3003d73,8885096365,011,10000.0000,C,5b701532-1f0d-42d4-84d1-119777472f45,BCA225049785R,REV Pembayaran Pascabayar - TELKOMSEL 08126616744,,10000.0000
2024-07-29 12:50:30.804169,2024-07-29 12:50:31.129388,e3584205-a92f-496b-8512-0559b3003d73,8885096365,011,2500.0000,C,5b701532-1f0d-42d4-84d1-119777472f45,BCA225049785R,REV Pembayaran Pascabayar - TELKOMSEL 08126616744,,2500.0000
2024-07-29 12:50:26.601580,2024-07-29 12:50:26.991623,5d806a93-51ab-4f95-94f3-19bbc9e5e3e7,8885096365,011,2500.0000,D,e13fcea0-99f2-4ecb-b148-07214db3122c,BCA225049785,Pembayaran Pascabayar - TELKOMSEL 08126616744,2500.0000,
2024-07-29 12:50:26.601580,2024-07-29 12:50:26.991623,5d806a93-51ab-4f95-94f3-19bbc9e5e3e7,8885096365,011,10000.0000,D,e13fcea0-99f2-4ecb-b148-07214db3122c,BCA225049785,Pembayaran Pascabayar - TELKOMSEL 08126616744,10000.0000,
2024-07-29 12:48:35.945396,2024-07-29 12:48:47.036551,9073553c-7046-4083-b370-dc310668ee04,8885097355,011,10000.0000,C,bce46f7f-3973-4efd-8a91-6340de5c0104,BCA111168377,MBSTRF 8885096365(ESTER CARO) to 8885097355(ESTER CARO) -  ,,10000.0000
2024-07-29 12:48:35.945396,2024-07-29 12:48:47.036551,9073553c-7046-4083-b370-dc310668ee04,8885096365,011,10000.0000,D,bce46f7f-3973-4efd-8a91-6340de5c0104,BCA111168377,MBSTRF 8885096365(ESTER CARO) to 8885097355(ESTER CARO) -  ,10000.0000,
2024-07-29 11:53:29.477120,2024-07-29 11:53:29.742814,2ce207aa-0ecf-4d04-8865-494f9a03ed57,8887604950,888,13000.0000,C,a28726f3-ceae-4ed1-aab5-a176e7785734,BCA510568696R,REVERSAL QR AYAM GORENG SEKALI,,13000.0000
2024-07-29 11:53:28.912220,2024-07-29 11:53:29.208825,5f6c265a-3ebe-4f5d-bf26-969566b23dc5,8887604950,888,13000.0000,D,4f4da73b-77e0-46b5-b4d2-3624ff8ca429,BCA510568696,QR AYAM GORENG SEKALI,13000.0000,
2024-07-29 11:50:40.150645,2024-07-29 11:50:40.462023,b6b6f83a-2598-41b6-91d6-af4f474c44f2,8887724741,888,1450118.7300,D,2c08749d-ede1-4281-b12c-303896e9182d,BCA638287301,Angsuran per Bulan 08-10-2024 8887853193,1450118.7300,
2024-07-29 11:50:23.887480,2024-07-29 11:50:24.201482,f8985eff-b162-45fe-be8c-59063cefb353,8887836941,003,725059.3700,D,52ae5f4a-c2eb-40d3-ba0a-0eb920e8304d,BCA621789298,Angsuran per Bulan 07-10-2024 8887853151,725059.3700,
2024-07-29 11:47:21.816375,2024-07-29 11:47:22.097669,3e207215-c9bc-45c5-b15e-76e34cc32009,8887553801,888,725059.3700,D,f598a149-756c-43d5-be14-b7134383dc30,BCA439517955,Angsuran per Bulan 28-09-2024 8887853441,725059.3700,
2024-07-29 11:47:09.922893,2024-07-29 11:47:10.193665,9a46aa2b-8b94-4ec6-a739-c8dcfadbc067,8885118144,888,19991.0000,D,5dd2916d-a69a-484d-b02d-a49f7848591a,BCA427445820,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,19991.0000,
2024-07-29 11:47:09.922893,2024-07-29 11:47:10.193665,9a46aa2b-8b94-4ec6-a739-c8dcfadbc067,8885066665,888,19991.0000,C,5dd2916d-a69a-484d-b02d-a49f7848591a,BCA427445820,MBSTRF 8885118144(EDDY KURNI) to 8885066665(DEVID KARD) -  ,,19991.0000
2024-07-29 11:36:47.412532,2024-07-29 11:36:47.702920,caa385f0-3fa1-4eee-9cf7-6805a71b44c9,8887604950,888,13000.0000,C,09657251-0cd9-490a-8621-a08da5557ae4,BCA704153818R,REVERSAL QR AYAM GORENG SEKALI,,13000.0000
2024-07-29 11:36:46.234506,2024-07-29 11:36:46.518934,e0d74180-4d92-4d1e-8f61-aea4c8102972,8887604950,888,13000.0000,D,50ac2727-1ec1-46fb-873b-456a5071ba51,BCA704153818,QR AYAM GORENG SEKALI,13000.0000,
2024-07-29 11:26:38.807705,2024-07-29 11:26:39.091674,7d9c512a-50b1-471d-b874-7a11d6bb7b8e,8887604950,888,13000.0000,C,77186e9f-668f-482b-971d-74854550d204,BCA322922269R,REVERSAL QR AYAM GORENG SEKALI,,13000.0000
2024-07-29 11:26:38.138409,2024-07-29 11:26:38.406095,37fd863f-3e5a-4569-8f76-2540b37dfbc7,8887604950,888,13000.0000,D,1efde479-015f-41d1-aa95-1d98be599659,BCA322922269,QR AYAM GORENG SEKALI,13000.0000,
2024-07-29 11:24:55.320931,2024-07-29 11:24:56.027783,aad60643-a823-4e32-a84a-e940f6dc606b,8887604950,888,666.0000,C,7a64bea3-4158-4cbc-92fa-856aa3c0efa1,BCA563402490R,REVERSAL QR YAYASAN PUNDI AMAL PEDULI,,666.0000
2024-07-29 11:24:52.046451,2024-07-29 11:24:55.101971,7addd3b2-fe35-4cfd-886f-56d4e0e37df6,8887604950,888,666.0000,D,f79413bd-93a9-40cb-bb0d-ce7e6f020abe,BCA563402490,QR YAYASAN PUNDI AMAL PEDULI,666.0000,
2024-07-29 11:24:19.958008,2024-07-29 11:24:20.510470,358e6527-860e-4ad6-ba36-55ea7d7e8536,8887724741,888,1450118.7300,D,a605d801-6eee-4a2d-bbae-ad2d182a1f9d,BCA886310061,Angsuran per Bulan 08-09-2024 8887853193,1450118.7300,
2024-07-29 11:24:18.388130,2024-07-29 11:24:18.686664,46e5647d-cf0c-4d4a-867f-95fc2bef54ce,8887836941,003,725059.3700,D,62fbf70c-09c6-4ccb-9be0-959df555031b,BCA867092593,Angsuran per Bulan 07-09-2024 8887853151,725059.3700,
2024-07-29 11:21:39.182088,2024-07-29 11:21:44.741215,cbb89545-05ff-4d6a-a352-dc7c2ff73eef,8887553801,888,725059.3700,D,92e8ac56-5d5a-43f2-b70f-3772bdaf5810,BCA677095315,Angsuran per Bulan 28-08-2024 8887853441,725059.3700,
2024-07-29 09:56:15.411767,2024-07-29 09:56:15.699441,6d25b1fd-a785-4cf4-9b13-ffbfefbbc03a,8885102965,888,18427.0000,C,f5762d3d-90af-451a-aaf8-8e02bf3349a2,BCA774503118,MBSTRF 8885082175(JOSHUA ALV) to 8885102965(NATASHA BU) -  ,,18427.0000
2024-07-29 09:56:15.411767,2024-07-29 09:56:15.699441,6d25b1fd-a785-4cf4-9b13-ffbfefbbc03a,8885082175,027,18427.0000,D,f5762d3d-90af-451a-aaf8-8e02bf3349a2,BCA774503118,MBSTRF 8885082175(JOSHUA ALV) to 8885102965(NATASHA BU) -  ,18427.0000,
2024-07-29 09:55:41.875408,2024-07-29 09:55:42.199134,e30dfb12-5d4a-4ef2-b811-1b89d17c602c,8885087786,050,21112.0000,D,900b06f2-ad36-46dd-a446-e1a54023787c,BCA733579930,MBSTRF 8885087786(JOSHUA ALV) to 8885102965(NATASHA BU) - tes,21112.0000,
2024-07-29 09:55:41.875408,2024-07-29 09:55:42.199134,e30dfb12-5d4a-4ef2-b811-1b89d17c602c,8885102965,888,21112.0000,C,900b06f2-ad36-46dd-a446-e1a54023787c,BCA733579930,MBSTRF 8885087786(JOSHUA ALV) to 8885102965(NATASHA BU) - tes,,21112.0000
2024-07-29 08:58:23.523304,2024-07-29 08:58:45.637918,a79c103c-aae8-4030-8dd7-f1b4e793a8af,8887855768,888,1000000.0000,C,480b036c-9e3a-4d51-a29a-fd62fc7aaf11,BCA286030444,MBSTRF 0010466894(ANDELLA FE) to 8887855768(ANDELLA FE) - Wadiah Initial Fund,,1000000.0000
2024-07-27 18:36:21.872804,2024-07-27 18:36:37.984347,1f71afe6-a202-4a0b-8d9f-0e17fffa1f11,8887779521,001,6500.0000,D,d70494cc-b887-4cdc-8df2-93baab907cb2,654821,RTOL - CENAIDJA - BCA BENEFICIARY -  ,6500.0000,
2024-07-27 18:36:21.872804,2024-07-27 18:36:37.984347,1f71afe6-a202-4a0b-8d9f-0e17fffa1f11,8887779521,001,115000.0000,D,d70494cc-b887-4cdc-8df2-93baab907cb2,654821,RTOL - CENAIDJA - BCA BENEFICIARY -  ,115000.0000,
2024-07-27 16:32:03.875910,2024-07-27 16:32:04.155506,9c5bbd94-890f-4748-a6c7-83c89e42cfc9,8887604950,888,8000000.0000,D,9c82592f-2b9e-4b4c-bd56-21432cf1ea37,BCA817826068,monthly,8000000.0000,
2024-07-27 16:27:40.781465,2024-07-27 16:27:41.057189,8a2f5e5a-162e-40dc-9089-08b61e867adf,8887604950,888,8000000.0000,C,93350945-96b6-4d91-9fd0-8db83091f317,BCA459707748,MBSTRF 857854764(RICO ARIES) to 8887604950(DEVID KARD,,8000000.0000
2024-07-27 16:24:35.907900,2024-07-27 16:24:36.185931,778bf4ae-e44f-491a-a275-eb36fa4a7350,8887604950,888,8000000.0000,C,40753474-7920-4859-b0e4-a63d7dc0cc33,BCA272524647,MBSTRF 857855092(RICO ARIES) to 8887604950(DEVID KARD,,8000000.0000
2024-07-27 16:15:46.458236,2024-07-27 16:15:46.757707,73970e2b-9db7-49c7-b309-bfc1f7060371,8887604950,888,8000000.0000,D,3565cc9c-1bdf-4bf1-b8a3-b0c0fcf218de,BCA817826068,coba transfer,8000000.0000,
2024-07-27 16:15:13.037284,2024-07-27 16:15:13.320160,e4b44b1c-7e29-4615-8c79-f8ee124a332c,8887604950,888,8000000.0000,D,683abbb5-b285-4000-9cbe-132166f1ea5f,BCA817826068,coba transfer,8000000.0000,
2024-07-27 16:11:49.510341,2024-07-27 16:11:49.792959,009f0b9f-cfeb-4d0e-865c-1c112538b338,8887604950,888,8000000.0000,C,ad37d1d6-7592-4a5d-8d58-a0895b152bc6,BCA508561755,MBSTRF 857854459(RICO ARIES) to 8887604950(DEVID KARD,,8000000.0000
2024-07-27 16:11:23.100599,2024-07-27 16:11:23.364210,e7e1cabe-809a-4382-91dc-dc9de2627b92,8887604950,888,8000000.0000,D,a912e409-6ae3-47f8-8cf6-11cd157ba49e,BCA817826068,coba transfer,8000000.0000,
